ticker,snapshot_date,fiscal_year,roe,roce,debt_equity,operating_margin,net_margin,revenue_growth,source
PNB.NS,2019-12-30,2019,0.8,,0.0,,,,screener.in
PNB.NS,2020-03-30,2019,0.8,,0.0,,,,screener.in
PNB.NS,2020-06-30,2020,2.9,,0.0,,,,screener.in
PNB.NS,2020-09-30,2020,2.9,,0.0,,,,screener.in
PNB.NS,2020-12-30,2020,2.9,,0.0,,,,screener.in
PNB.NS,2021-03-30,2020,2.9,,0.0,,,,screener.in
PNB.NS,2021-06-30,2021,4.0,,0.0,,,,screener.in
PNB.NS,2021-09-30,2021,4.0,,0.0,,,,screener.in
PNB.NS,2021-12-30,2021,4.0,,0.0,,,,screener.in
PNB.NS,2022-03-30,2021,4.0,,0.0,,,,screener.in
PNB.NS,2022-06-30,2022,3.3,,0.0,,,,screener.in
PNB.NS,2022-09-30,2022,3.3,,0.0,,,,screener.in
PNB.NS,2022-12-30,2022,3.3,,0.0,,,,screener.in
PNB.NS,2023-03-30,2022,3.3,,0.0,,,,screener.in
PNB.NS,2023-06-30,2023,8.3,,0.0,,,,screener.in
PNB.NS,2023-09-30,2023,8.3,,0.0,,,,screener.in
PNB.NS,2023-12-30,2023,8.3,,0.0,,,,screener.in
PNB.NS,2024-03-30,2023,8.3,,0.0,,,,screener.in
PNB.NS,2024-06-30,2024,13.9,,0.0,,,,screener.in
PNB.NS,2024-09-30,2024,13.9,,0.0,,,,screener.in
PNB.NS,2024-12-30,2024,13.9,,0.0,,,,screener.in
PNB.NS,2025-03-30,2024,13.9,,0.0,,,,screener.in
PNB.NS,2025-06-30,2025,12.6,,0.0,,,,screener.in
PNB.NS,2025-09-30,2025,12.6,,0.0,,,,screener.in
PNB.NS,2025-12-30,2025,12.6,,0.0,,,,screener.in
POLYCAB.NS,2018-03-31,2017,15.3,,0.34,10.8,5.3,23.1,screener.in
POLYCAB.NS,2018-06-30,2018,17.6,,0.1,11.9,6.3,18.0,screener.in
POLYCAB.NS,2018-09-30,2018,17.6,,0.1,11.9,6.3,18.0,screener.in
POLYCAB.NS,2018-12-30,2018,17.6,,0.1,11.9,6.3,18.0,screener.in
POLYCAB.NS,2019-03-30,2018,17.6,,0.1,11.9,6.3,18.0,screener.in
POLYCAB.NS,2019-06-30,2019,20.0,,0.04,12.8,8.7,10.6,screener.in
POLYCAB.NS,2019-09-30,2019,20.0,,0.04,12.8,8.7,10.6,screener.in
POLYCAB.NS,2019-12-30,2019,20.0,,0.04,12.8,8.7,10.6,screener.in
POLYCAB.NS,2020-03-30,2019,20.0,,0.04,12.8,8.7,10.6,screener.in
POLYCAB.NS,2020-06-30,2020,18.6,,0.06,12.6,10.1,-0.4,screener.in
POLYCAB.NS,2020-09-30,2020,18.6,,0.06,12.6,10.1,-0.4,screener.in
POLYCAB.NS,2020-12-30,2020,18.6,,0.06,12.6,10.1,-0.4,screener.in
POLYCAB.NS,2021-03-30,2020,18.6,,0.06,12.6,10.1,-0.4,screener.in
POLYCAB.NS,2021-06-30,2021,16.5,,0.02,10.4,7.5,38.8,screener.in
POLYCAB.NS,2021-09-30,2021,16.5,,0.02,10.4,7.5,38.8,screener.in
POLYCAB.NS,2021-12-30,2021,16.5,,0.02,10.4,7.5,38.8,screener.in
POLYCAB.NS,2022-03-30,2021,16.5,,0.02,10.4,7.5,38.8,screener.in
POLYCAB.NS,2022-06-30,2022,19.3,,0.02,13.1,9.1,15.6,screener.in
POLYCAB.NS,2022-09-30,2022,19.3,,0.02,13.1,9.1,15.6,screener.in
POLYCAB.NS,2022-12-30,2022,19.3,,0.02,13.1,9.1,15.6,screener.in
POLYCAB.NS,2023-03-30,2022,19.3,,0.02,13.1,9.1,15.6,screener.in
POLYCAB.NS,2023-06-30,2023,22.0,,0.02,13.8,10.0,27.9,screener.in
POLYCAB.NS,2023-09-30,2023,22.0,,0.02,13.8,10.0,27.9,screener.in
POLYCAB.NS,2023-12-30,2023,22.0,,0.02,13.8,10.0,27.9,screener.in
POLYCAB.NS,2024-03-30,2023,22.0,,0.02,13.8,10.0,27.9,screener.in
POLYCAB.NS,2024-06-30,2024,20.8,,0.02,13.2,9.1,24.2,screener.in
POLYCAB.NS,2024-09-30,2024,20.8,,0.02,13.2,9.1,24.2,screener.in
POLYCAB.NS,2024-12-30,2024,20.8,,0.02,13.2,9.1,24.2,screener.in
POLYCAB.NS,2025-03-30,2024,20.8,,0.02,13.2,9.1,24.2,screener.in
POLYCAB.NS,2025-06-30,2025,25.1,,0.02,14.3,9.8,20.5,screener.in
POLYCAB.NS,2025-09-30,2025,25.1,,0.02,14.3,9.8,20.5,screener.in
POLYCAB.NS,2025-12-30,2025,25.1,,0.02,14.3,9.8,20.5,screener.in
POWERGRID.NS,2018-03-31,2017,15.1,,2.42,86.7,27.4,16.6,screener.in
POWERGRID.NS,2018-06-30,2018,17.0,,2.48,76.8,28.6,17.0,screener.in
POWERGRID.NS,2018-09-30,2018,17.0,,2.48,76.8,28.6,17.0,screener.in
POWERGRID.NS,2018-12-30,2018,17.0,,2.48,76.8,28.6,17.0,screener.in
POWERGRID.NS,2019-03-30,2018,17.0,,2.48,76.8,28.6,17.0,screener.in
POWERGRID.NS,2019-06-30,2019,17.1,,2.29,87.1,29.3,7.7,screener.in
POWERGRID.NS,2019-09-30,2019,17.1,,2.29,87.1,29.3,7.7,screener.in
POWERGRID.NS,2019-12-30,2019,17.1,,2.29,87.1,29.3,7.7,screener.in
POWERGRID.NS,2020-03-30,2019,17.1,,2.29,87.1,29.3,7.7,screener.in
POWERGRID.NS,2020-06-30,2020,17.2,,2.05,88.1,30.4,5.0,screener.in
POWERGRID.NS,2020-09-30,2020,17.2,,2.05,88.1,30.4,5.0,screener.in
POWERGRID.NS,2020-12-30,2020,17.2,,2.05,88.1,30.4,5.0,screener.in
POWERGRID.NS,2021-03-30,2020,17.2,,2.05,88.1,30.4,5.0,screener.in
POWERGRID.NS,2021-06-30,2021,22.1,,1.77,86.1,40.4,5.0,screener.in
POWERGRID.NS,2021-09-30,2021,22.1,,1.77,86.1,40.4,5.0,screener.in
POWERGRID.NS,2021-12-30,2021,22.1,,1.77,86.1,40.4,5.0,screener.in
POWERGRID.NS,2022-03-30,2021,22.1,,1.77,86.1,40.4,5.0,screener.in
POWERGRID.NS,2022-06-30,2022,18.6,,1.55,86.8,33.8,9.6,screener.in
POWERGRID.NS,2022-09-30,2022,18.6,,1.55,86.8,33.8,9.6,screener.in
POWERGRID.NS,2022-12-30,2022,18.6,,1.55,86.8,33.8,9.6,screener.in
POWERGRID.NS,2023-03-30,2022,18.6,,1.55,86.8,33.8,9.6,screener.in
POWERGRID.NS,2023-06-30,2023,17.9,,1.42,85.6,34.0,0.5,screener.in
POWERGRID.NS,2023-09-30,2023,17.9,,1.42,85.6,34.0,0.5,screener.in
POWERGRID.NS,2023-12-30,2023,17.9,,1.42,85.6,34.0,0.5,screener.in
POWERGRID.NS,2024-03-30,2023,17.9,,1.42,85.6,34.0,0.5,screener.in
POWERGRID.NS,2024-06-30,2024,16.7,,1.41,84.8,33.9,-0.1,screener.in
POWERGRID.NS,2024-09-30,2024,16.7,,1.41,84.8,33.9,-0.1,screener.in
POWERGRID.NS,2024-12-30,2024,16.7,,1.41,84.8,33.9,-0.1,screener.in
POWERGRID.NS,2025-03-30,2024,16.7,,1.41,84.8,33.9,-0.1,screener.in
POWERGRID.NS,2025-06-30,2025,15.7,,1.37,82.3,32.8,3.4,screener.in
POWERGRID.NS,2025-09-30,2025,15.7,,1.37,82.3,32.8,3.4,screener.in
POWERGRID.NS,2025-12-30,2025,15.7,,1.37,82.3,32.8,3.4,screener.in
RADICO.NS,2018-03-31,2017,10.7,,0.51,15.0,6.9,8.4,screener.in
RADICO.NS,2018-06-30,2018,14.5,,0.25,17.0,9.4,14.8,screener.in
RADICO.NS,2018-09-30,2018,14.5,,0.25,17.0,9.4,14.8,screener.in
RADICO.NS,2018-12-30,2018,14.5,,0.25,17.0,9.4,14.8,screener.in
RADICO.NS,2019-03-30,2018,14.5,,0.25,17.0,9.4,14.8,screener.in
RADICO.NS,2019-06-30,2019,14.8,,0.26,15.5,9.6,16.1,screener.in
RADICO.NS,2019-09-30,2019,14.8,,0.26,15.5,9.6,16.1,screener.in
RADICO.NS,2019-12-30,2019,14.8,,0.26,15.5,9.6,16.1,screener.in
RADICO.NS,2020-03-30,2019,14.8,,0.26,15.5,9.6,16.1,screener.in
RADICO.NS,2020-06-30,2020,15.4,,0.16,17.2,11.7,-0.9,screener.in
RADICO.NS,2020-09-30,2020,15.4,,0.16,17.2,11.7,-0.9,screener.in
RADICO.NS,2020-12-30,2020,15.4,,0.16,17.2,11.7,-0.9,screener.in
RADICO.NS,2021-03-30,2020,15.4,,0.16,17.2,11.7,-0.9,screener.in
RADICO.NS,2021-06-30,2021,13.0,,0.1,14.1,9.2,20.4,screener.in
RADICO.NS,2021-09-30,2021,13.0,,0.1,14.1,9.2,20.4,screener.in
RADICO.NS,2021-12-30,2021,13.0,,0.1,14.1,9.2,20.4,screener.in
RADICO.NS,2022-03-30,2021,13.0,,0.1,14.1,9.2,20.4,screener.in
RADICO.NS,2022-06-30,2022,10.0,,0.34,11.5,7.0,9.6,screener.in
RADICO.NS,2022-09-30,2022,10.0,,0.34,11.5,7.0,9.6,screener.in
RADICO.NS,2022-12-30,2022,10.0,,0.34,11.5,7.0,9.6,screener.in
RADICO.NS,2023-03-30,2022,10.0,,0.34,11.5,7.0,9.6,screener.in
RADICO.NS,2023-06-30,2023,10.7,,0.34,12.3,6.4,31.1,screener.in
RADICO.NS,2023-09-30,2023,10.7,,0.34,12.3,6.4,31.1,screener.in
RADICO.NS,2023-12-30,2023,10.7,,0.34,12.3,6.4,31.1,screener.in
RADICO.NS,2024-03-30,2023,10.7,,0.34,12.3,6.4,31.1,screener.in
RADICO.NS,2024-06-30,2024,12.6,,0.27,13.9,7.1,17.9,screener.in
RADICO.NS,2024-09-30,2024,12.6,,0.27,13.9,7.1,17.9,screener.in
RADICO.NS,2024-12-30,2024,12.6,,0.27,13.9,7.1,17.9,screener.in
RADICO.NS,2025-03-30,2024,12.6,,0.27,13.9,7.1,17.9,screener.in
RADICO.NS,2025-06-30,2025,17.4,,0.21,15.6,8.8,20.8,screener.in
RADICO.NS,2025-09-30,2025,17.4,,0.21,15.6,8.8,20.8,screener.in
RADICO.NS,2025-12-30,2025,17.4,,0.21,15.6,8.8,20.8,screener.in
RECLTD.NS,2018-03-31,2017,13.7,,0.0,,,,screener.in
RECLTD.NS,2018-06-30,2018,16.6,,0.0,,,,screener.in
RECLTD.NS,2018-09-30,2018,16.6,,0.0,,,,screener.in
RECLTD.NS,2018-12-30,2018,16.6,,0.0,,,,screener.in
RECLTD.NS,2019-03-30,2018,16.6,,0.0,,,,screener.in
RECLTD.NS,2019-06-30,2019,14.0,,0.0,,,,screener.in
RECLTD.NS,2019-09-30,2019,14.0,,0.0,,,,screener.in
RECLTD.NS,2019-12-30,2019,14.0,,0.0,,,,screener.in
RECLTD.NS,2020-03-30,2019,14.0,,0.0,,,,screener.in
RECLTD.NS,2020-06-30,2020,19.1,,0.0,,,,screener.in
RECLTD.NS,2020-09-30,2020,19.1,,0.0,,,,screener.in
RECLTD.NS,2020-12-30,2020,19.1,,0.0,,,,screener.in
RECLTD.NS,2021-03-30,2020,19.1,,0.0,,,,screener.in
RECLTD.NS,2021-06-30,2021,19.6,,0.0,,,,screener.in
RECLTD.NS,2021-09-30,2021,19.6,,0.0,,,,screener.in
RECLTD.NS,2021-12-30,2021,19.6,,0.0,,,,screener.in
RECLTD.NS,2022-03-30,2021,19.6,,0.0,,,,screener.in
RECLTD.NS,2022-06-30,2022,19.2,,0.0,,,,screener.in
RECLTD.NS,2022-09-30,2022,19.2,,0.0,,,,screener.in
RECLTD.NS,2022-12-30,2022,19.2,,0.0,,,,screener.in
RECLTD.NS,2023-03-30,2022,19.2,,0.0,,,,screener.in
RECLTD.NS,2023-06-30,2023,20.4,,0.0,,,,screener.in
RECLTD.NS,2023-09-30,2023,20.4,,0.0,,,,screener.in
RECLTD.NS,2023-12-30,2023,20.4,,0.0,,,,screener.in
RECLTD.NS,2024-03-30,2023,20.4,,0.0,,,,screener.in
RECLTD.NS,2024-06-30,2024,20.3,,0.0,,,,screener.in
RECLTD.NS,2024-09-30,2024,20.3,,0.0,,,,screener.in
RECLTD.NS,2024-12-30,2024,20.3,,0.0,,,,screener.in
RECLTD.NS,2025-03-30,2024,20.3,,0.0,,,,screener.in
RECLTD.NS,2025-06-30,2025,20.7,,0.0,,,,screener.in
RECLTD.NS,2025-09-30,2025,20.7,,0.0,,,,screener.in
RECLTD.NS,2025-12-30,2025,20.7,,0.0,,,,screener.in
RELIANCE.NS,2018-03-31,2017,12.3,,0.82,16.5,9.2,28.6,screener.in
RELIANCE.NS,2018-06-30,2018,10.3,,0.79,14.8,7.0,45.4,screener.in
RELIANCE.NS,2018-09-30,2018,10.3,,0.79,14.8,7.0,45.4,screener.in
RELIANCE.NS,2018-12-30,2018,10.3,,0.79,14.8,7.0,45.4,screener.in
RELIANCE.NS,2019-03-30,2018,10.3,,0.79,14.8,7.0,45.4,screener.in
RELIANCE.NS,2019-06-30,2019,8.9,,0.79,15.0,6.7,5.0,screener.in
RELIANCE.NS,2019-09-30,2019,8.9,,0.79,15.0,6.7,5.0,screener.in
RELIANCE.NS,2019-12-30,2019,8.9,,0.79,15.0,6.7,5.0,screener.in
RELIANCE.NS,2020-03-30,2019,8.9,,0.79,15.0,6.7,5.0,screener.in
RELIANCE.NS,2020-06-30,2020,7.7,,0.4,17.3,11.5,-21.8,screener.in
RELIANCE.NS,2020-09-30,2020,7.7,,0.4,17.3,11.5,-21.8,screener.in
RELIANCE.NS,2020-12-30,2020,7.7,,0.4,17.3,11.5,-21.8,screener.in
RELIANCE.NS,2021-03-30,2020,7.7,,0.4,17.3,11.5,-21.8,screener.in
RELIANCE.NS,2021-06-30,2021,8.7,,0.41,15.6,9.8,49.0,screener.in
RELIANCE.NS,2021-09-30,2021,8.7,,0.41,15.6,9.8,49.0,screener.in
RELIANCE.NS,2021-12-30,2021,8.7,,0.41,15.6,9.8,49.0,screener.in
RELIANCE.NS,2022-03-30,2021,8.7,,0.41,15.6,9.8,49.0,screener.in
RELIANCE.NS,2022-06-30,2022,10.3,,0.63,16.2,8.5,26.2,screener.in
RELIANCE.NS,2022-09-30,2022,10.3,,0.63,16.2,8.5,26.2,screener.in
RELIANCE.NS,2022-12-30,2022,10.3,,0.63,16.2,8.5,26.2,screener.in
RELIANCE.NS,2023-03-30,2022,10.3,,0.63,16.2,8.5,26.2,screener.in
RELIANCE.NS,2023-06-30,2023,10.0,,0.44,18.1,8.8,2.6,screener.in
RELIANCE.NS,2023-09-30,2023,10.0,,0.44,18.1,8.8,2.6,screener.in
RELIANCE.NS,2023-12-30,2023,10.0,,0.44,18.1,8.8,2.6,screener.in
RELIANCE.NS,2024-03-30,2023,10.0,,0.44,18.1,8.8,2.6,screener.in
RELIANCE.NS,2024-06-30,2024,9.6,,0.44,17.2,8.4,7.1,screener.in
RELIANCE.NS,2024-09-30,2024,9.6,,0.44,17.2,8.4,7.1,screener.in
RELIANCE.NS,2024-12-30,2024,9.6,,0.44,17.2,8.4,7.1,screener.in
RELIANCE.NS,2025-03-30,2024,9.6,,0.44,17.2,8.4,7.1,screener.in
RELIANCE.NS,2025-06-30,2025,11.1,,0.43,17.4,9.5,6.4,screener.in
RELIANCE.NS,2025-09-30,2025,11.1,,0.43,17.4,9.5,6.4,screener.in
RELIANCE.NS,2025-12-30,2025,11.1,,0.43,17.4,9.5,6.4,screener.in
SAIL.NS,2018-03-31,2017,-0.8,,1.23,8.2,-0.5,30.1,screener.in
SAIL.NS,2018-06-30,2018,5.9,,1.14,14.6,3.5,16.5,screener.in
SAIL.NS,2018-09-30,2018,5.9,,1.14,14.6,3.5,16.5,screener.in
SAIL.NS,2018-12-30,2018,5.9,,1.14,14.6,3.5,16.5,screener.in
SAIL.NS,2019-03-30,2018,5.9,,1.14,14.6,3.5,16.5,screener.in
SAIL.NS,2019-06-30,2019,5.1,,1.3,16.6,3.4,-7.9,screener.in
SAIL.NS,2019-09-30,2019,5.1,,1.3,16.6,3.4,-7.9,screener.in
SAIL.NS,2019-12-30,2019,5.1,,1.3,16.6,3.4,-7.9,screener.in
SAIL.NS,2020-03-30,2019,5.1,,1.3,16.6,3.4,-7.9,screener.in
SAIL.NS,2020-06-30,2020,9.1,,0.83,18.5,6.0,12.1,screener.in
SAIL.NS,2020-09-30,2020,9.1,,0.83,18.5,6.0,12.1,screener.in
SAIL.NS,2020-12-30,2020,9.1,,0.83,18.5,6.0,12.1,screener.in
SAIL.NS,2021-03-30,2020,9.1,,0.83,18.5,6.0,12.1,screener.in
SAIL.NS,2021-06-30,2021,22.6,,0.32,20.6,11.8,49.7,screener.in
SAIL.NS,2021-09-30,2021,22.6,,0.32,20.6,11.8,49.7,screener.in
SAIL.NS,2021-12-30,2021,22.6,,0.32,20.6,11.8,49.7,screener.in
SAIL.NS,2022-03-30,2021,22.6,,0.32,20.6,11.8,49.7,screener.in
SAIL.NS,2022-06-30,2022,4.0,,0.56,7.7,2.1,0.9,screener.in
SAIL.NS,2022-09-30,2022,4.0,,0.56,7.7,2.1,0.9,screener.in
SAIL.NS,2022-12-30,2022,4.0,,0.56,7.7,2.1,0.9,screener.in
SAIL.NS,2023-03-30,2022,4.0,,0.56,7.7,2.1,0.9,screener.in
SAIL.NS,2023-06-30,2023,5.4,,0.64,10.6,2.9,0.9,screener.in
SAIL.NS,2023-09-30,2023,5.4,,0.64,10.6,2.9,0.9,screener.in
SAIL.NS,2023-12-30,2023,5.4,,0.64,10.6,2.9,0.9,screener.in
SAIL.NS,2024-03-30,2023,5.4,,0.64,10.6,2.9,0.9,screener.in
SAIL.NS,2024-06-30,2024,4.0,,0.63,10.4,2.3,-2.8,screener.in
SAIL.NS,2024-09-30,2024,4.0,,0.63,10.4,2.3,-2.8,screener.in
SAIL.NS,2024-12-30,2024,4.0,,0.63,10.4,2.3,-2.8,screener.in
SAIL.NS,2025-03-30,2024,4.0,,0.63,10.4,2.3,-2.8,screener.in
SAIL.NS,2025-06-30,2025,4.8,,0.58,10.1,2.6,6.7,screener.in
SAIL.NS,2025-09-30,2025,4.8,,0.58,10.1,2.6,6.7,screener.in
SAIL.NS,2025-12-30,2025,4.8,,0.58,10.1,2.6,6.7,screener.in
SBILIFE.NS,2018-03-31,2017,17.6,,0.0,3.9,3.4,11.5,screener.in
SBILIFE.NS,2018-06-30,2018,17.5,,0.0,3.3,3.0,30.9,screener.in
SBILIFE.NS,2018-09-30,2018,17.5,,0.0,3.3,3.0,30.9,screener.in
SBILIFE.NS,2018-12-30,2018,17.5,,0.0,3.3,3.0,30.9,screener.in
SBILIFE.NS,2019-03-30,2018,17.5,,0.0,3.3,3.0,30.9,screener.in
SBILIFE.NS,2019-06-30,2019,16.3,,0.0,3.1,3.2,-1.8,screener.in
SBILIFE.NS,2019-09-30,2019,16.3,,0.0,3.1,3.2,-1.8,screener.in
SBILIFE.NS,2019-12-30,2019,16.3,,0.0,3.1,3.2,-1.8,screener.in
SBILIFE.NS,2020-03-30,2019,16.3,,0.0,3.1,3.2,-1.8,screener.in
SBILIFE.NS,2020-06-30,2020,14.0,,0.0,1.1,1.8,87.0,screener.in
SBILIFE.NS,2020-09-30,2020,14.0,,0.0,1.1,1.8,87.0,screener.in
SBILIFE.NS,2020-12-30,2020,14.0,,0.0,1.1,1.8,87.0,screener.in
SBILIFE.NS,2021-03-30,2020,14.0,,0.0,1.1,1.8,87.0,screener.in
SBILIFE.NS,2021-06-30,2021,13.0,,0.0,0.9,1.8,1.3,screener.in
SBILIFE.NS,2021-09-30,2021,13.0,,0.0,0.9,1.8,1.3,screener.in
SBILIFE.NS,2021-12-30,2021,13.0,,0.0,0.9,1.8,1.3,screener.in
SBILIFE.NS,2022-03-30,2021,13.0,,0.0,0.9,1.8,1.3,screener.in
SBILIFE.NS,2022-06-30,2022,13.2,,0.0,2.4,2.1,-2.8,screener.in
SBILIFE.NS,2022-09-30,2022,13.2,,0.0,2.4,2.1,-2.8,screener.in
SBILIFE.NS,2022-12-30,2022,13.2,,0.0,2.4,2.1,-2.8,screener.in
SBILIFE.NS,2023-03-30,2022,13.2,,0.0,2.4,2.1,-2.8,screener.in
SBILIFE.NS,2023-06-30,2023,12.7,,0.0,1.6,1.4,63.7,screener.in
SBILIFE.NS,2023-09-30,2023,12.7,,0.0,1.6,1.4,63.7,screener.in
SBILIFE.NS,2023-12-30,2023,12.7,,0.0,1.6,1.4,63.7,screener.in
SBILIFE.NS,2024-03-30,2023,12.7,,0.0,1.6,1.4,63.7,screener.in
SBILIFE.NS,2024-06-30,2024,14.2,,0.0,2.4,2.1,-11.4,screener.in
SBILIFE.NS,2024-09-30,2024,14.2,,0.0,2.4,2.1,-11.4,screener.in
SBILIFE.NS,2024-12-30,2024,14.2,,0.0,2.4,2.1,-11.4,screener.in
SBILIFE.NS,2025-03-30,2024,14.2,,0.0,2.4,2.1,-11.4,screener.in
SBILIFE.NS,2025-06-30,2025,13.5,,0.0,1.0,1.9,12.3,screener.in
SBILIFE.NS,2025-09-30,2025,13.5,,0.0,1.0,1.9,12.3,screener.in
SBILIFE.NS,2025-12-30,2025,13.5,,0.0,1.0,1.9,12.3,screener.in
SBIN.NS,2018-03-31,2017,-1.6,,0.0,,,,screener.in
SBIN.NS,2018-06-30,2018,1.4,,0.0,,,,screener.in
SBIN.NS,2018-09-30,2018,1.4,,0.0,,,,screener.in
SBIN.NS,2018-12-30,2018,1.4,,0.0,,,,screener.in
SBIN.NS,2019-03-30,2018,1.4,,0.0,,,,screener.in
SBIN.NS,2019-06-30,2019,8.4,,0.0,,,,screener.in
SBIN.NS,2019-09-30,2019,8.4,,0.0,,,,screener.in
SBIN.NS,2019-12-30,2019,8.4,,0.0,,,,screener.in
SBIN.NS,2020-03-30,2019,8.4,,0.0,,,,screener.in
SBIN.NS,2020-06-30,2020,8.7,,0.0,,,,screener.in
SBIN.NS,2020-09-30,2020,8.7,,0.0,,,,screener.in
SBIN.NS,2020-12-30,2020,8.7,,0.0,,,,screener.in
SBIN.NS,2021-03-30,2020,8.7,,0.0,,,,screener.in
SBIN.NS,2021-06-30,2021,12.2,,0.0,,,,screener.in
SBIN.NS,2021-09-30,2021,12.2,,0.0,,,,screener.in
SBIN.NS,2021-12-30,2021,12.2,,0.0,,,,screener.in
SBIN.NS,2022-03-30,2021,12.2,,0.0,,,,screener.in
SBIN.NS,2022-06-30,2022,16.1,,0.0,,,,screener.in
SBIN.NS,2022-09-30,2022,16.1,,0.0,,,,screener.in
SBIN.NS,2022-12-30,2022,16.1,,0.0,,,,screener.in
SBIN.NS,2023-03-30,2022,16.1,,0.0,,,,screener.in
SBIN.NS,2023-06-30,2023,16.8,,0.0,,,,screener.in
SBIN.NS,2023-09-30,2023,16.8,,0.0,,,,screener.in
SBIN.NS,2023-12-30,2023,16.8,,0.0,,,,screener.in
SBIN.NS,2024-03-30,2023,16.8,,0.0,,,,screener.in
SBIN.NS,2024-06-30,2024,16.5,,0.0,,,,screener.in
SBIN.NS,2024-09-30,2024,16.5,,0.0,,,,screener.in
SBIN.NS,2024-12-30,2024,16.5,,0.0,,,,screener.in
SBIN.NS,2025-03-30,2024,16.5,,0.0,,,,screener.in
SBIN.NS,2025-06-30,2025,15.2,,0.0,,,,screener.in
SBIN.NS,2025-09-30,2025,15.2,,0.0,,,,screener.in
SBIN.NS,2025-12-30,2025,15.2,,0.0,,,,screener.in
SHREECEM.NS,2018-03-31,2017,15.6,,0.38,25.2,14.1,78.3,screener.in
SHREECEM.NS,2018-06-30,2018,10.5,,0.29,22.3,8.1,27.7,screener.in
SHREECEM.NS,2018-09-30,2018,10.5,,0.29,22.3,8.1,27.7,screener.in
SHREECEM.NS,2018-12-30,2018,10.5,,0.29,22.3,8.1,27.7,screener.in
SHREECEM.NS,2019-03-30,2018,10.5,,0.29,22.3,8.1,27.7,screener.in
SHREECEM.NS,2019-06-30,2019,11.7,,0.24,29.3,12.0,2.5,screener.in
SHREECEM.NS,2019-09-30,2019,11.7,,0.24,29.3,12.0,2.5,screener.in
SHREECEM.NS,2019-12-30,2019,11.7,,0.24,29.3,12.0,2.5,screener.in
SHREECEM.NS,2020-03-30,2019,11.7,,0.24,29.3,12.0,2.5,screener.in
SHREECEM.NS,2020-06-30,2020,14.9,,0.14,30.2,16.9,5.4,screener.in
SHREECEM.NS,2020-09-30,2020,14.9,,0.14,30.2,16.9,5.4,screener.in
SHREECEM.NS,2020-12-30,2020,14.9,,0.14,30.2,16.9,5.4,screener.in
SHREECEM.NS,2021-03-30,2020,14.9,,0.14,30.2,16.9,5.4,screener.in
SHREECEM.NS,2021-06-30,2021,13.4,,0.12,24.7,15.6,10.7,screener.in
SHREECEM.NS,2021-09-30,2021,13.4,,0.12,24.7,15.6,10.7,screener.in
SHREECEM.NS,2021-12-30,2021,13.4,,0.12,24.7,15.6,10.7,screener.in
SHREECEM.NS,2022-03-30,2021,13.4,,0.12,24.7,15.6,10.7,screener.in
SHREECEM.NS,2022-06-30,2022,6.8,,0.15,16.6,7.1,18.9,screener.in
SHREECEM.NS,2022-09-30,2022,6.8,,0.15,16.6,7.1,18.9,screener.in
SHREECEM.NS,2022-12-30,2022,6.8,,0.15,16.6,7.1,18.9,screener.in
SHREECEM.NS,2023-03-30,2022,6.8,,0.15,16.6,7.1,18.9,screener.in
SHREECEM.NS,2023-06-30,2023,11.6,,0.08,22.1,11.7,14.3,screener.in
SHREECEM.NS,2023-09-30,2023,11.6,,0.08,22.1,11.7,14.3,screener.in
SHREECEM.NS,2023-12-30,2023,11.6,,0.08,22.1,11.7,14.3,screener.in
SHREECEM.NS,2024-03-30,2023,11.6,,0.08,22.1,11.7,14.3,screener.in
SHREECEM.NS,2024-06-30,2024,5.2,,0.05,20.4,5.8,-5.5,screener.in
SHREECEM.NS,2024-09-30,2024,5.2,,0.05,20.4,5.8,-5.5,screener.in
SHREECEM.NS,2024-12-30,2024,5.2,,0.05,20.4,5.8,-5.5,screener.in
SHREECEM.NS,2025-03-30,2024,5.2,,0.05,20.4,5.8,-5.5,screener.in
SHREECEM.NS,2025-06-30,2025,8.0,,0.1,23.0,8.8,5.7,screener.in
SHREECEM.NS,2025-09-30,2025,8.0,,0.1,23.0,8.8,5.7,screener.in
SHREECEM.NS,2025-12-30,2025,8.0,,0.1,23.0,8.8,5.7,screener.in
SIEMENS.NS,2018-03-31,2017,10.9,,0.0,10.4,7.0,15.6,screener.in
SIEMENS.NS,2018-06-30,2018,12.1,,0.0,11.4,8.4,2.3,screener.in
SIEMENS.NS,2018-09-30,2018,12.1,,0.0,11.4,8.4,2.3,screener.in
SIEMENS.NS,2018-12-30,2018,12.1,,0.0,11.4,8.4,2.3,screener.in
SIEMENS.NS,2019-03-30,2018,12.1,,0.0,11.4,8.4,2.3,screener.in
SIEMENS.NS,2019-06-30,2019,8.1,,0.0,10.1,7.7,-24.0,screener.in
SIEMENS.NS,2019-09-30,2019,8.1,,0.0,10.1,7.7,-24.0,screener.in
SIEMENS.NS,2019-12-30,2019,8.1,,0.0,10.1,7.7,-24.0,screener.in
SIEMENS.NS,2020-03-30,2019,8.1,,0.0,10.1,7.7,-24.0,screener.in
SIEMENS.NS,2020-06-30,2020,10.5,,0.0,11.0,8.3,32.7,screener.in
SIEMENS.NS,2020-09-30,2020,10.5,,0.0,11.0,8.3,32.7,screener.in
SIEMENS.NS,2020-12-30,2020,10.5,,0.0,11.0,8.3,32.7,screener.in
SIEMENS.NS,2021-03-30,2020,10.5,,0.0,11.0,8.3,32.7,screener.in
